Nation,Year,gas,oil,coal,flaring
Japan,2022,0.9624961369614826,1.0372275114655478,1.0745802391218129,1.4081227289908913
Japan,2023,0.8875732562169399,1.0018910347858598,0.9916259939304899,1.1885270875966483
Jordan,2020,1.0,1.0,1.0,1.0
Jordan,2021,1.0166321577813981,1.041099812277388,1.3695874174343707,1.0739271777183796
Jordan,2022,0.9814552061682805,1.031176443217245,1.8429254370054975,0.8320404879576767
Jordan,2023,1.0214299492561205,1.0585202438238435,3.2534982920085307,0.5354873819124231
Kazakhstan,2020,1.0,1.0,1.0,1.0
Kazakhstan,2021,1.2243135433852659,1.1172225805319496,1.028216692562845,1.0169522236813708
Kazakhstan,2022,1.20534320908375,1.1132514189135159,1.0328038825671677,0.6922596330545105
Kazakhstan,2023,1.2134620459217518,1.1252129474855284,1.015132174403319,0.683743934046587
Kenya,2020,1.0,1.0,1.0,1.0
Kenya,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Kenya,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Kenya,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Kiribati,2020,1.0,1.0,1.0,1.0
Kiribati,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Kiribati,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Kiribati,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Kuwait,2020,1.0,1.0,1.0,1.0
Kuwait,2021,1.1029846086332364,1.0660222448223706,1.9324221981902163,1.1704975255840604
Kuwait,2022,1.2091431332595526,1.0867566784121643,2.7572266641104224,0.8160461219043855
Kuwait,2023,1.253520468061107,1.101114471160614,2.7572266641104224,0.9169241413360532
Kyrgyzstan,2020,1.0,1.0,1.0,1.0
Kyrgyzstan,2021,0.9907232079404055,1.0214997433277186,1.080975789689599,1.245417331838853
Kyrgyzstan,2022,0.9377620369342043,1.0186621439792658,0.9862526180210561,1.2878904623972178
Kyrgyzstan,2023,1.0197105756752365,1.045455897973428,1.0007831629191115,2.9586008995509294
Laos,2020,1.0,1.0,1.0,1.0
Laos,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Laos,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Laos,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Latvia,2020,1.0,1.0,1.0,1.0
Latvia,2021,1.0798205600901827,1.0432489150730193,0.7825242638341803,1.0432919632657147
Latvia,2022,0.7551569351930303,0.9416714939484879,0.5747572825409915,0.886235017627225
Latvia,2023,0.71479819036602,0.9846902034172323,0.3140083059503033,0.9039023477578535
Lebanon,2020,1.0,1.0,1.0,1.0
Lebanon,2021,1.0166321577813981,1.041099812277388,1.3695874174343707,1.0739271777183796
Lebanon,2022,0.9814552061682805,1.031176443217245,1.8429254370054975,0.8320404879576767
Lebanon,2023,1.0214299492561205,1.0585202438238435,3.2534982920085307,0.5354873819124231
Liberia,2020,1.0,1.0,1.0,1.0
Liberia,2021,1.3285440763400689,1.1783635103351455,1.3895861084895569,0.9467487015688956
Liberia,2022,1.27253207260425,1.1886721806212635,1.2771130105721467,1.0083208767232579
Liberia,2023,1.2332884491787492,1.1635451526635814,1.205709170103147,0.916733576730322
Libya,2020,1.0,1.0,1.0,1.0
Libya,2021,1.2868046648870426,1.2007284423444593,1.1612418097358659,2.381109887046527
Libya,2022,1.2586347545647336,1.2521359603040403,0.6713402551458987,2.1756249831843917
Libya,2023,1.3760259920785436,1.3014929723450104,0.6713402551458987,2.7082423629369043
Lithuania,2020,1.0,1.0,1.0,1.0
Lithuania,2021,0.9439521906887367,0.9979373524959595,1.198192384824218,1.0432919632657147
Lithuania,2022,0.6809544221605112,0.925623834618604,1.1872175219839751,0.886235017627225
Lithuania,2023,0.6632211875049154,0.9434877962904958,0.7274535638560256,0.9039023477578535
Luxembourg,2020,1.0,1.0,1.0,1.0
Luxembourg,2021,1.07812005002323,1.0659691817366341,1.0256230357274732,1.0432919632657147
Luxembourg,2022,0.8466560570672707,0.9561634804593414,1.0684147473084165,0.886235017627225
Luxembourg,2023,0.7936724366388651,0.9261244667130438,0.8711804661720364,0.9039023477578535
Madagascar,2020,1.0,1.0,1.0,1.0
Madagascar,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Madagascar,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Madagascar,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Malawi,2020,1.0,1.0,1.0,1.0
Malawi,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Malawi,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Malawi,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Malaysia,2020,1.0,1.0,1.0,1.0
Malaysia,2021,1.1774227016635557,1.0419752157571083,0.9245199697106095,0.7999975463619845
Malaysia,2022,1.1910327210358302,1.1127105143300566,0.9130708168526344,0.6522239807108455
Malaysia,2023,1.0563549070544613,1.1160797621283163,0.9474182754265595,0.636296448820478
Maldives,2020,1.0,1.0,1.0,1.0
Maldives,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Maldives,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Maldives,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Mali,2020,1.0,1.0,1.0,1.0
Mali,2021,1.3285440763400689,1.1783635103351455,1.3895861084895569,0.9467487015688956
Mali,2022,1.27253207260425,1.1886721806212635,1.2771130105721467,1.0083208767232579
Mali,2023,1.2332884491787492,1.1635451526635814,1.205709170103147,0.916733576730322
Malta,2020,1.0,1.0,1.0,1.0
Malta,2021,1.0815735525904462,1.062244462295858,0.9481513818832078,1.0432919632657147
Malta,2022,1.0690876035222792,1.0360738029889207,0.9264158853662867,0.886235017627225
Malta,2023,1.1059428665125903,1.0852891209039202,0.8757533765680681,0.9039023477578535
Martinique,2020,1.0,1.0,1.0,1.0
Martinique,2021,1.1769026495235755,1.016146865608325,0.9293013817649597,1.044081698816486
Martinique,2022,1.1331292738632213,1.010642277629888,0.9651790134470557,1.1216863640868884
Martinique,2023,1.3688584212900166,1.07565989432662,0.9815240109910284,1.279970687935487
Mauritania,2020,1.0,1.0,1.0,1.0
Mauritania,2021,1.3285440763400689,1.1783635103351455,1.3895861084895569,0.9467487015688956
Mauritania,2022,1.27253207260425,1.1886721806212635,1.2771130105721467,1.0083208767232579
Mauritania,2023,1.2332884491787492,1.1635451526635814,1.205709170103147,0.916733576730322
Mauritius,2020,1.0,1.0,1.0,1.0
Mauritius,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Mauritius,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Mauritius,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Mexico,2020,1.0,1.0,1.0,1.0
Mexico,2021,0.993430306185812,1.0656133161641699,0.829077917848006,1.1707314774944622
Mexico,2022,0.9859310078046435,1.1132104817294934,1.0202424872793845,1.0175379012165688
Mexico,2023,1.0577583965771482,1.1499209641334476,1.1027338180373025,1.067256376159868
Mongolia,2020,1.0,1.0,1.0,1.0
Mongolia,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Mongolia,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Mongolia,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Morocco,2020,1.0,1.0,1.0,1.0
Morocco,2021,1.004119157218381,1.1093476806140983,1.0769231327630646,0.9467487015688956
Morocco,2022,0.283089750705748,1.1011111472542132,1.0818456988938434,1.0083208767232579
Morocco,2023,1.1288348174414489,1.1185280102684658,1.014771224288697,0.916733576730322
Mozambique,2020,1.0,1.0,1.0,1.0
Mozambique,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Mozambique,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Mozambique,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Myanmar,2020,1.0,1.0,1.0,1.0
Myanmar,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,0.7952053557161626
Myanmar,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,0.49818937601308233
Myanmar,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,0.4404984408874315
Namibia,2020,,1.0,1.0,1.0
Namibia,2021,,1.0761579287177274,1.3060855515280374,0.9467487015688956
Namibia,2022,,1.1582729079990508,1.4838515827417382,1.0083208767232579
Namibia,2023,,1.2146498623256465,1.501797330649657,0.916733576730322
Nauru,2020,1.0,1.0,1.0,1.0
Nauru,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Nauru,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Nauru,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Nepal,2020,1.0,1.0,1.0,1.0
Nepal,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Nepal,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Nepal,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Netherlands,2020,1.0,1.0,1.0,1.0
Netherlands,2021,0.9652916925875471,1.0247127388021222,1.362790675512065,1.103047525625878
Netherlands,2022,0.7628905712092037,0.9646976634619687,1.3465115906339273,1.3718951966637236
Netherlands,2023,0.7140218714280905,0.9640233003778635,0.9207504293830097,1.2803562426451223
New Caledonia,2020,1.0,1.0,1.0,1.0
New Caledonia,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
New Caledonia,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
New Caledonia,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
New Zealand,2020,1.0,1.0,1.0,1.0
New Zealand,2021,0.8472790269024109,0.9845034981013855,1.1667934125080088,1.2278099308321306
New Zealand,2022,0.792026406172689,0.9705509718329446,0.8087761131780175,1.4081227289908913
New Zealand,2023,0.8322283992000082,0.9994888599343227,0.7226919398443357,1.1885270875966483
Nicaragua,2020,1.0,1.0,1.0,1.0
Nicaragua,2021,0.791899070780499,1.123604401036169,1.1225160684179967,1.044081698816486
Nicaragua,2022,1.7839792501549585,1.160877079449983,0.7771699525273384,1.1216863640868884
Nicaragua,2023,3.2748286735989303,1.1884451095324138,0.8943312686793049,1.279970687935487
Niger,2020,1.0,1.0,1.0,1.0
Niger,2021,1.3285440763400689,1.1783635103351455,1.3895861084895569,0.9467487015688956
Niger,2022,1.27253207260425,1.1886721806212635,1.2771130105721467,1.0083208767232579
Niger,2023,1.2332884491787492,1.1635451526635814,1.205709170103147,0.916733576730322
Nigeria,2020,1.0,1.0,1.0,1.0
Nigeria,2021,1.3285440763400689,1.1783635103351455,1.3895861084895569,0.9223667728887971
Nigeria,2022,1.27253207260425,1.1886721806212635,1.2771130105721467,0.7516525223114915
Nigeria,2023,1.2332884491787492,1.1635451526635814,1.205709170103147,0.8147303043989116
Norway,2020,1.0,1.0,1.0,1.0
Norway,2021,0.9555260515151698,1.019973517253899,1.0906251513020624,1.2202668570799076
Norway,2022,0.881700715330984,0.9558024018025444,1.043328414815498,1.0216445904774014
Norway,2023,0.8517321902660522,0.9923518171929812,1.071253069270407,0.922391048027368
Oman,2020,1.0,1.0,1.0,1.0
Oman,2021,1.0798563355417865,1.091257840448686,0.8716314838940599,1.0285691577841565
Oman,2022,1.100977448835285,1.1564929043242602,1.2549788737315417,0.8339860799174855
Oman,2023,1.1386448397274214,1.193079881627549,1.2549788737315417,0.7376148775601852
Pakistan,2020,1.0,1.0,1.0,1.0
Pakistan,2021,1.0906774415983989,1.109059161526088,1.104614665362266,0.9292683648492848
Pakistan,2022,0.9281458110599824,1.0219896592425082,0.9823840307532004,0.9937062415388906
Pakistan,2023,0.9194513299810239,0.9585400844197569,0.943153895634032,0.9535511305351868
Panama,2020,1.0,1.0,1.0,1.0
Panama,2021,0.791899070780499,1.123604401036169,1.1225160684179967,1.044081698816486
Panama,2022,1.7839792501549585,1.160877079449983,0.7771699525273384,1.1216863640868884
Panama,2023,3.2748286735989303,1.1884451095324138,0.8943312686793049,1.279970687935487
Papua New Guinea,2020,1.0,1.0,1.0,1.0
Papua New Guinea,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Papua New Guinea,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Papua New Guinea,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Paraguay,2020,1.0,1.0,1.0,1.0
Paraguay,2021,1.1044811469885643,1.0369553780882421,1.3102313176996234,1.044081698816486
Paraguay,2022,1.1846719729715742,1.0776179787503342,0.9755831291345701,1.1216863640868884
Paraguay,2023,1.3158735371278338,1.1528321977713663,1.0870185833111419,1.279970687935487
Peru,2020,1.0,1.0,1.0,1.0
Peru,2021,1.0944382144805167,1.137372564715255,1.3109809699947774,0.9026670668780585
Peru,2022,1.202676550574523,1.1740408951883032,1.4169995160321633,0.9666267527480462
Peru,2023,1.235970193853037,1.1943980453739627,1.3687284891700775,0.9896992076342209
Philippines,2020,1.0,1.0,1.0,1.0
Philippines,2021,0.8543518962134327,1.0618143282400676,1.0779223455665534,1.2278099308321306
Philippines,2022,0.8015903423274683,1.1114183480417648,1.087148275078404,1.4081227289908913
Philippines,2023,0.8336881741185027,1.1858102794549938,1.2002284474151876,1.1885270875966483
Poland,2020,1.0,1.0,1.0,1.0
Poland,2021,1.0621527925699359,1.0750715281412164,1.1060640710724434,1.388890724009049
Poland,2022,0.883218988095341,1.0418122877151095,1.0360036396719257,0.5670780466809338
Poland,2023,0.9296511510006381,1.0036993663632758,0.8743974025600078,0.9632213856660522
Portugal,2020,1.0,1.0,1.0,1.0
Portugal,2021,0.9626155395050261,1.0046835355825467,0.34571982768111886,1.0432919632657147
Portugal,2022,0.9258232315083823,0.9903011284946319,0.012373740116750917,0.886235017627225
Portugal,2023,0.7422136506235806,0.9932531993738694,0.008838385358832522,0.9039023477578535
Qatar,2020,1.0,1.0,1.0,1.0
Qatar,2021,1.0441742221480486,1.059257177075883,0.38190828992631964,1.0551507833826963
Qatar,2022,1.049989965870166,1.107776402377579,1.5354278530952923,0.9989293246281216
Qatar,2023,1.1506794416196395,1.2046228862990007,1.7520564171702628,1.0086153638939592
Republic Of Cameroon,2020,1.0,1.0,1.0,1.0
Republic Of Cameroon,2021,1.1142531552241361,1.1098498907164005,1.23069978744425,0.9467487015688956
Republic Of Cameroon,2022,1.0457543879658169,1.179680528055209,1.4638096627238422,1.0083208767232579
Republic Of Cameroon,2023,0.9063645255315121,1.1942392240087105,1.9603847613764878,0.916733576730322
Republic Of Korea,2020,1.0,1.0,1.0,1.0
Republic Of Korea,2021,1.0846421833359559,1.0476680433026422,1.0040244424140317,1.2278099308321306
Republic Of Korea,2022,1.0841464331250001,1.0583749989266358,0.9481160345423819,1.4081227289908913
Republic Of Korea,2023,1.0441000142382868,1.0319483061998171,0.8907222862780576,1.1885270875966483
Republic Of Moldova,2020,1.0,1.0,1.0,1.0
Republic Of Moldova,2021,0.9907232079404055,1.0214997433277186,1.080975789689599,1.245417331838853
Republic Of Moldova,2022,0.9377620369342043,1.0186621439792658,0.9862526180210561,1.2878904623972178
Republic Of Moldova,2023,1.0197105756752365,1.045455897973428,1.0007831629191115,2.9586008995509294
Reunion,2020,1.0,1.0,1.0,1.0
Reunion,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Reunion,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Reunion,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Romania,2020,1.0,1.0,1.0,1.0
Romania,2021,1.0272055820676196,1.0555213135883577,1.129564931579042,1.620635385459524
Romania,2022,0.8622683412242291,0.9746695247029409,1.0075447535697644,2.027452164234947
Romania,2023,0.8067435184937449,0.9593320275023407,0.7603720271475408,1.911750537275132
Russia,2020,1.0,1.0,1.0,1.0
Russia,2021,1.019035199818741,1.0317350623390114,1.0409617141570604,1.0533685677411155
Russia,2022,1.0588490665216728,1.0684758259070608,1.1671985231456812,1.038381782658696
Russia,2023,1.0705754792501396,1.0758789202842245,1.1648765950985753,1.1732216854343818
Rwanda,2020,1.0,1.0,1.0,1.0
Rwanda,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Rwanda,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Rwanda,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Saint Lucia,2020,1.0,1.0,1.0,1.0
Saint Lucia,2021,1.1769026495235755,1.016146865608325,0.9293013817649597,1.044081698816486
Saint Lucia,2022,1.1331292738632213,1.010642277629888,0.9651790134470557,1.1216863640868884
Saint Lucia,2023,1.3688584212900166,1.07565989432662,0.9815240109910284,1.279970687935487
Samoa,2020,1.0,1.0,1.0,1.0
Samoa,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Samoa,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Samoa,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Sao Tome & Principe,2020,1.0,1.0,1.0,1.0
Sao Tome & Principe,2021,1.1142531552241361,1.1098498907164005,1.23069978744425,0.9467487015688956
Sao Tome & Principe,2022,1.0457543879658169,1.179680528055209,1.4638096627238422,1.0083208767232579
Sao Tome & Principe,2023,0.9063645255315121,1.1942392240087105,1.9603847613764878,0.916733576730322
Saudi Arabia,2020,1.0,1.0,1.0,1.0
Saudi Arabia,2021,1.0124783992105906,1.0330879428978519,1.2438284996912128,0.9809327523752182
Saudi Arabia,2022,1.0327279859411653,1.0915842937618787,1.216552056609036,0.8944201730287608
Saudi Arabia,2023,1.00951354477434,1.116171806457966,1.216552056609036,1.1796267958392737
Senegal,2020,1.0,1.0,1.0,1.0
Senegal,2021,1.3285440763400689,1.1783635103351455,1.3895861084895569,0.9467487015688956
Senegal,2022,1.27253207260425,1.1886721806212635,1.2771130105721467,1.0083208767232579
Senegal,2023,1.2332884491787492,1.1635451526635814,1.205709170103147,0.916733576730322
Seychelles,2020,1.0,1.0,1.0,1.0
Seychelles,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Seychelles,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Seychelles,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Sierra Leone,2020,1.0,1.0,1.0,1.0
Sierra Leone,2021,1.3285440763400689,1.1783635103351455,1.3895861084895569,0.9467487015688956
Sierra Leone,2022,1.27253207260425,1.1886721806212635,1.2771130105721467,1.0083208767232579
Sierra Leone,2023,1.2332884491787492,1.1635451526635814,1.205709170103147,0.916733576730322
Singapore,2020,1.0,1.0,1.0,1.0
Singapore,2021,1.0598091378083374,1.0002150662277791,1.071576996099782,1.2278099308321306
Singapore,2022,1.0365922365886882,0.9685105746046032,0.9575155748319714,1.4081227289908913
Singapore,2023,0.9788094735880659,1.0587620763573866,0.7762527173586458,1.1885270875966483
Slovakia,2020,1.0,1.0,1.0,1.0
Slovakia,2021,1.1132027640020887,1.0778342636035358,1.2139851956922252,1.0432919632657147
Slovakia,2022,0.9274882121443163,0.9931951363264498,1.0367129286560322,0.886235017627225
Slovakia,2023,0.8829387275262035,1.030407915001966,0.9899940247469813,0.9039023477578535
Solomon Islands,2020,1.0,1.0,1.0,1.0
Solomon Islands,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Solomon Islands,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Solomon Islands,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Somalia,2020,1.0,1.0,1.0,1.0
Somalia,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Somalia,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Somalia,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
South Africa,2020,1.0,1.0,1.0,1.0
South Africa,2021,1.0626339721602698,1.009473988063954,0.9740548116202676,0.9467487015688956
South Africa,2022,1.075461106087499,0.9715478427849208,0.9177193008132208,1.0083208767232579
South Africa,2023,1.1956969825732204,0.9678273080434525,0.9032017372818408,0.916733576730322
Spain,2020,1.0,1.0,1.0,1.0
Spain,2021,1.0564498317879198,1.0754129214051922,1.0391207778473344,1.0432919632657147
Spain,2022,1.0148945327736083,1.1181134855323152,1.2629166193443342,0.886235017627225
Spain,2023,0.901757398115988,1.1053460372097883,0.9577045782799252,0.9039023477578535
Sri Lanka,2020,,1.0,1.0,1.0
Sri Lanka,2021,,1.034311995310703,0.9991701849963276,1.2278099308321306
Sri Lanka,2022,,0.9205298974115576,0.9367107536711282,1.4081227289908913
Sri Lanka,2023,,0.9368726422257736,0.8411205990055325,1.1885270875966483
St. Kitts-Nevis,2020,1.0,1.0,1.0,1.0
St. Kitts-Nevis,2021,1.1769026495235755,1.016146865608325,0.9293013817649597,1.044081698816486
St. Kitts-Nevis,2022,1.1331292738632213,1.010642277629888,0.9651790134470557,1.1216863640868884
St. Kitts-Nevis,2023,1.3688584212900166,1.07565989432662,0.9815240109910284,1.279970687935487
St. Vincent & The Grenadines,2020,1.0,1.0,1.0,1.0
St. Vincent & The Grenadines,2021,1.1769026495235755,1.016146865608325,0.9293013817649597,1.044081698816486
St. Vincent & The Grenadines,2022,1.1331292738632213,1.010642277629888,0.9651790134470557,1.1216863640868884
St. Vincent & The Grenadines,2023,1.3688584212900166,1.07565989432662,0.9815240109910284,1.279970687935487
Sudan,2020,1.0,1.0,1.0,1.0
Sudan,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Sudan,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Sudan,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Suriname,2020,1.0,1.0,1.0,1.0
Suriname,2021,1.1044811469885643,1.0369553780882421,1.3102313176996234,1.044081698816486
Suriname,2022,1.1846719729715742,1.0776179787503342,0.9755831291345701,1.1216863640868884
Suriname,2023,1.3158735371278338,1.1528321977713663,1.0870185833111419,1.279970687935487
Swaziland,2020,,1.0,1.0,1.0
Swaziland,2021,,1.0761579287177274,1.3060855515280374,0.9467487015688956
Swaziland,2022,,1.1582729079990508,1.4838515827417382,1.0083208767232579
Swaziland,2023,,1.2146498623256465,1.501797330649657,0.916733576730322
Sweden,2020,1.0,1.0,1.0,1.0
Sweden,2021,1.0725584297960553,1.055641075910754,1.0168208700216113,1.0432919632657147
Sweden,2022,0.8070994098880125,1.0356740112050626,0.9911512238136461,0.886235017627225
Sweden,2023,0.722758163943342,0.9953737921712139,0.9733216798185699,0.9039023477578535
Switzerland,2020,1.0,1.0,1.0,1.0
Switzerland,2021,1.0873208946366244,0.9659462807663928,1.0109289815631206,1.0432919632657147
Switzerland,2022,0.8943266883326452,0.9401102739484747,1.051912582906159,0.886235017627225
Switzerland,2023,0.8278590534671737,1.0196159245137797,1.051912582906159,0.9039023477578535
Syria,2020,1.0,1.0,1.0,1.0
Syria,2021,1.0166321577813981,1.041099812277388,1.3695874174343707,1.0592058881559634
Syria,2022,0.9814552061682805,1.031176443217245,1.8429254370054975,1.0819080608508092
Syria,2023,1.0214299492561205,1.0585202438238435,3.2534982920085307,1.1050885665100447
Taiwan,2020,1.0,1.0,1.0,1.0
Taiwan,2021,1.096686689451314,1.0628838701417977,1.0735278997985478,1.2278099308321306
Taiwan,2022,1.1278665305008193,1.0210148761400055,1.0125421263292602,1.4081227289908913
Taiwan,2023,1.1230679019709693,0.9739041114276205,0.9539941137440086,1.1885270875966483
Tajikistan,2020,1.0,1.0,1.0,1.0
Tajikistan,2021,0.9907232079404055,1.0214997433277186,1.080975789689599,1.245417331838853
Tajikistan,2022,0.9377620369342043,1.0186621439792658,0.9862526180210561,1.2878904623972178
Tajikistan,2023,1.0197105756752365,1.045455897973428,1.0007831629191115,2.9586008995509294
Thailand,2020,1.0,1.0,1.0,1.0
Thailand,2021,1.0034322304982053,1.008033074683712,1.0239929316517473,1.0170770421427224
Thailand,2022,0.9458975081680061,1.0088204959298066,0.9316426176828405,0.6407827332871584
Thailand,2023,1.006856898682235,1.010942179928323,0.7919944385838926,0.6575248923299619
Togo,2020,1.0,1.0,1.0,1.0
Togo,2021,1.3285440763400689,1.1783635103351455,1.3895861084895569,0.9467487015688956
Togo,2022,1.27253207260425,1.1886721806212635,1.2771130105721467,1.0083208767232579
Togo,2023,1.2332884491787492,1.1635451526635814,1.205709170103147,0.916733576730322
Tonga,2020,1.0,1.0,1.0,1.0
Tonga,2021,0.9769589588398826,0.9965031140958113,0.9185344729234255,1.2278099308321306
Tonga,2022,0.9194524694679008,1.0420588891579525,0.9549824286556104,1.4081227289908913
Tonga,2023,0.9283392292231761,1.0781698691587107,1.0393001102979909,1.1885270875966483
Trinidad And Tobago,2020,1.0,1.0,,1.0
Trinidad And Tobago,2021,1.0276560038657523,1.0223275292762692,,1.044081698816486
Trinidad And Tobago,2022,1.0187282267954554,1.0219270066570256,,1.1216863640868884
Trinidad And Tobago,2023,0.9551093653781407,0.9675593539893839,,1.279970687935487
Tunisia,2020,1.0,1.0,1.0,1.0
Tunisia,2021,1.2868046648870426,1.2007284423444593,1.1612418097358659,0.9467487015688956
Tunisia,2022,1.2586347545647336,1.2521359603040403,0.6713402551458987,1.0083208767232579
Tunisia,2023,1.3760259920785436,1.3014929723450104,0.6713402551458987,0.916733576730322
Turkey,2020,1.0,1.0,1.0,1.0
Turkey,2021,1.2402182025342308,1.071015716943765,1.0210750803417512,1.0432919632657147
Turkey,2022,1.1089906968328387,1.0825248357039394,1.0345807244711338,0.886235017627225
Turkey,2023,1.0480295666225365,1.0678034357599129,0.9697934083276136,0.9039023477578535
Turkmenistan,2020,1.0,1.0,,1.0
Turkmenistan,2021,1.0731317111123206,1.0075047662057952,,0.7106934224568308
Turkmenistan,2022,1.0958507776051947,1.0295855977258759,,0.6482970987083831
Turkmenistan,2023,1.0729253138808856,1.0117193674532103,,0.7206004507574095
Uganda,2020,1.0,1.0,1.0,1.0
Uganda,2021,1.160510660861734,1.0691047114055505,1.1062781140825,0.9467487015688956
Uganda,2022,1.2410260703826401,1.0508857153852023,1.214347751791203,1.0083208767232579
Uganda,2023,1.2784123358345751,1.0785154403422905,1.3551488813101613,0.916733576730322
Ukraine,2020,1.0,1.0,1.0,1.0
Ukraine,2021,0.9290323039394005,1.0177094738379824,0.9968799971934867,1.3217514348777883
Ukraine,2022,0.6225806582684001,0.7034279374358587,0.5693022779927424,0.9264204429394715
Ukraine,2023,0.6387097160125115,0.6713900479732082,0.5094141883328682,1.1265226916526263
United Arab Emirates,2020,1.0,1.0,1.0,1.0
United Arab Emirates,2021,0.965727972816506,1.034564693317905,1.2190130002605373,0.9223147731443004
United Arab Emirates,2022,0.9746825412702448,1.1253601434177511,1.1276158525167956,1.043634275259587
United Arab Emirates,2023,0.9855883373286577,1.1836512065216032,1.1483562637976437,0.9879154764810617
United Kingdom,2020,1.0,1.0,1.0,1.0
United Kingdom,2021,1.0516957451724755,1.0100296081940994,1.0231965943343773,0.8078563866228587
United Kingdom,2022,0.9692614045037822,1.024176940120267,0.9299377938882453,0.553373326533871
